City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
223,Manpur,IN,22.4333,75.6167,76.89,88,100,9.53,overcast clouds
224,Chipiona,ES,36.7366,-6.437,74.3,100,0,4.61,clear sky
225,Cizre,TR,37.3272,42.1903,88.81,30,0,8.05,clear sky
226,Tarakan,ID,3.3,117.6333,80.1,94,40,4.61,scattered clouds
227,Bukama,CD,-9.2,25.85,69.98,49,7,1.1,clear sky
228,Talaya,RU,61.3833,152.75,62.31,49,92,5.68,overcast clouds
229,Kota Tinggi,MY,1.7381,103.8999,89.83,67,89,3.56,overcast clouds
230,Mayumba,GA,-3.432,10.6554,70.23,91,96,7.94,overcast clouds
231,Aleksandrov Gay,RU,50.147,48.5704,74.73,49,0,3.53,clear sky
232,Rochegda,RU,62.8,43.25,68.88,61,36,6.2,scattered clouds
233,Severo-Yeniseyskiy,RU,60.3725,93.0408,70.81,45,81,7.16,broken clouds
234,Brae,GB,60.3964,-1.353,50.68,84,96,8.32,overcast clouds
235,Svetlaya,RU,46.5389,138.3297,60.51,92,100,7.78,overcast clouds
236,Panzhihua,CN,26.5851,101.7128,84.52,59,100,1.74,overcast clouds
237,Sompeta,IN,18.9333,84.6,87.57,67,99,4.18,overcast clouds
238,Frontino,CO,6.7801,-76.1288,63.34,98,100,1.07,overcast clouds
239,Sola,VU,-13.8833,167.55,79.86,80,95,14.79,overcast clouds
240,Sorland,NO,67.667,12.6934,51.66,90,100,17.38,overcast clouds
241,Markova,UA,48.6758,24.4138,69.44,58,0,2.64,clear sky
242,Southbridge,US,42.0751,-72.0334,75.36,92,20,4.43,few clouds
243,Novopokrovka,UA,49.8425,36.5477,60.53,83,59,9.51,broken clouds
244,Sao Gabriel Da Cachoeira,BR,-0.1303,-67.0892,70.83,99,75,1.43,moderate rain
245,Sisimiut,GL,66.9395,-53.6735,46.76,83,100,5.39,overcast clouds
246,Verkhnyaya Inta,RU,65.9811,60.3094,49.1,66,43,11.99,scattered clouds
247,Kahului,US,20.8947,-156.47,80.62,72,20,21.85,few clouds
248,Kijang,KR,35.2442,129.2139,83.93,75,54,8.14,broken clouds
249,Gorele,TR,41.0308,39.0031,72.7,60,69,5.79,broken clouds
250,Goure,NE,13.9835,10.2704,78.03,62,99,5.17,overcast clouds
251,Fallon,US,39.4735,-118.7774,83.44,13,0,10.36,clear sky
